seed,best_fitness,generation,mean_fitness,std_fitness
1,-0.1760000000000007,47,-0.0760000000000007,0.05
1,-0.2250000000000007,48,-0.1250000000000007,0.05
1,-0.2750000000000007,49,-0.17500000000000068,0.05
1,-0.3260000000000007,50,-0.22600000000000067,0.05
1,-0.37800000000000067,51,-0.2780000000000007,0.05
1,-0.43100000000000066,52,-0.3310000000000006,0.05
1,-0.48500000000000065,53,-0.3850000000000007,0.05
1,-0.5400000000000007,54,-0.4400000000000007,0.05
1,-0.5960000000000008,55,-0.4960000000000008,0.05
1,-0.6530000000000008,56,-0.5530000000000008,0.05
1,-0.7110000000000009,57,-0.6110000000000009,0.05
1,-0.7700000000000009,58,-0.6700000000000009,0.05
1,-0.830000000000001,59,-0.730000000000001,0.05
1,-0.891000000000001,60,-0.791000000000001,0.05
1,-0.953000000000001,61,-0.853000000000001,0.05
1,-1.016000000000001,62,-0.9160000000000009,0.05
1,-1.080000000000001,63,-0.980000000000001,0.05
1,-1.145000000000001,64,-1.0450000000000008,0.05
1,-1.211000000000001,65,-1.1110000000000009,0.05
1,-1.278000000000001,66,-1.1780000000000008,0.05
1,-1.346000000000001,67,-1.2460000000000009,0.05
1,-1.415000000000001,68,-1.3150000000000008,0.05
1,-1.485000000000001,69,-1.385000000000001,0.05
1,-1.556000000000001,70,-1.4560000000000008,0.05
1,-1.628000000000001,71,-1.528000000000001,0.05
1,-1.701000000000001,72,-1.6010000000000009,0.05
1,-1.775000000000001,73,-1.675000000000001,0.05
1,-1.850000000000001,74,-1.7500000000000009,0.05
1,-1.926000000000001,75,-1.826000000000001,0.05
1,-2.003000000000001,76,-1.903000000000001,0.05
1,-2.081000000000001,77,-1.9810000000000008,0.05
1,-2.160000000000001,78,-2.060000000000001,0.05
1,-2.240000000000001,79,-2.140000000000001,0.05
1,-2.321000000000001,80,-2.221000000000001,0.05
1,-2.403000000000001,81,-2.303000000000001,0.05
1,-2.486000000000001,82,-2.386000000000001,0.05
1,-2.570000000000001,83,-2.470000000000001,0.05
1,-2.655000000000001,84,-2.555000000000001,0.05
1,-2.741000000000001,85,-2.641000000000001,0.05
1,-2.828000000000001,86,-2.728000000000001,0.05
1,-2.9160000000000013,87,-2.816000000000001,0.05
1,-3.0050000000000012,88,-2.905000000000001,0.05
1,-3.095000000000001,89,-2.995000000000001,0.05
1,-3.1860000000000013,90,-3.086000000000001,0.05
1,-3.2780000000000014,91,-3.1780000000000013,0.05
1,-3.3710000000000013,92,-3.2710000000000012,0.05
1,-3.465000000000001,93,-3.365000000000001,0.05
1,-3.5600000000000014,94,-3.4600000000000013,0.05
1,-3.6560000000000015,95,-3.5560000000000014,0.05
1,-3.7530000000000014,96,-3.6530000000000014,0.05
1,-3.8510000000000013,97,-3.7510000000000012,0.05
1,-3.9500000000000015,98,-3.8500000000000014,0.05
1,-4.050000000000002,99,-3.9500000000000015,0.05
2,0.999,0,1.099,0.05
2,0.997,1,1.097,0.05
2,0.994,2,1.094,0.05
2,0.99,3,1.09,0.05
2,0.985,4,1.085,0.05
2,0.979,5,1.079,0.05
2,0.972,6,1.072,0.05
2,0.964,7,1.064,0.05
2,0.955,8,1.055,0.05
2,0.945,9,1.045,0.05
2,0.9339999999999999,10,1.034,0.05
2,0.9219999999999999,11,1.022,0.05
2,0.9089999999999999,12,1.009,0.05
2,0.8949999999999999,13,0.9949999999999999,0.05
2,0.8799999999999999,14,0.9799999999999999,0.05
2,0.8639999999999999,15,0.9639999999999999,0.05
2,0.8469999999999999,16,0.9469999999999998,0.05
2,0.8289999999999998,17,0.9289999999999998,0.05
2,0.8099999999999998,18,0.9099999999999998,0.05
2,0.7899999999999998,19,0.8899999999999998,0.05
2,0.7689999999999998,20,0.8689999999999998,0.05
2,0.7469999999999998,21,0.8469999999999998,0.05
2,0.7239999999999998,22,0.8239999999999997,0.05
2,0.6999999999999997,23,0.7999999999999997,0.05
2,0.6749999999999997,24,0.7749999999999997,0.05
2,0.6489999999999997,25,0.7489999999999997,0.05
2,0.6219999999999997,26,0.7219999999999996,0.05
2,0.5939999999999996,27,0.6939999999999996,0.05
2,0.5649999999999996,28,0.6649999999999996,0.05
2,0.5349999999999996,29,0.6349999999999996,0.05
2,0.5039999999999996,30,0.6039999999999995,0.05
2,0.47199999999999953,31,0.5719999999999995,0.05
2,0.4389999999999995,32,0.5389999999999995,0.05
2,0.40499999999999947,33,0.5049999999999994,0.05
2,0.36999999999999944,34,0.4699999999999994,0.05
2,0.3339999999999994,35,0.4339999999999994,0.05
2,0.2969999999999994,36,0.39699999999999935,0.05
2,0.25899999999999934,37,0.3589999999999993,0.05
2,0.21999999999999933,38,0.31999999999999934,0.05
2,0.17999999999999933,39,0.27999999999999936,0.05
2,0.13899999999999932,40,0.23899999999999932,0.05
2,0.09699999999999931,41,0.19699999999999931,0.05
2,0.05399999999999931,42,0.1539999999999993,0.05
2,0.009999999999999308,43,0.10999999999999932,0.05
2,-0.03500000000000069,44,0.06499999999999931,0.05
2,-0.0810000000000007,45,0.01899999999999931,0.05
2,-0.1280000000000007,46,-0.02800000000000069,0.05
2,-0.1760000000000007,47,-0.0760000000000007,0.05
2,-0.2250000000000007,48,-0.1250000000000007,0.05
2,-0.2750000000000007,49,-0.17500000000000068,0.05
2,-0.3260000000000007,50,-0.22600000000000067,0.05
2,-0.37800000000000067,51,-0.2780000000000007,0.05
2,-0.43100000000000066,52,-0.3310000000000006,0.05
2,-0.48500000000000065,53,-0.3850000000000007,0.05
2,-0.5400000000000007,54,-0.4400000000000007,0.05
2,-0.5960000000000008,55,-0.4960000000000008,0.05
2,-0.6530000000000008,56,-0.5530000000000008,0.05
2,-0.7110000000000009,57,-0.6110000000000009,0.05
2,-0.7700000000000009,58,-0.6700000000000009,0.05
2,-0.830000000000001,59,-0.730000000000001,0.05
2,-0.891000000000001,60,-0.791000000000001,0.05
2,-0.953000000000001,61,-0.853000000000001,0.05
2,-1.016000000000001,62,-0.9160000000000009,0.05
2,-1.080000000000001,63,-0.980000000000001,0.05
2,-1.145000000000001,64,-1.0450000000000008,0.05
2,-1.211000000000001,65,-1.1110000000000009,0.05
2,-1.278000000000001,66,-1.1780000000000008,0.05
2,-1.346000000000001,67,-1.2460000000000009,0.05
2,-1.415000000000001,68,-1.3150000000000008,0.05
2,-1.485000000000001,69,-1.385000000000001,0.05
2,-1.556000000000001,70,-1.4560000000000008,0.05
2,-1.628000000000001,71,-1.528000000000001,0.05
2,-1.701000000000001,72,-1.6010000000000009,0.05
2,-1.775000000000001,73,-1.675000000000001,0.05
2,-1.850000000000001,74,-1.7500000000000009,0.05
2,-1.926000000000001,75,-1.826000000000001,0.05
2,-2.003000000000001,76,-1.903000000000001,0.05
2,-2.081000000000001,77,-1.9810000000000008,0.05
2,-2.160000000000001,78,-2.060000000000001,0.05
2,-2.240000000000001,79,-2.140000000000001,0.05
2,-2.321000000000001,80,-2.221000000000001,0.05
2,-2.403000000000001,81,-2.303000000000001,0.05
2,-2.486000000000001,82,-2.386000000000001,0.05
2,-2.570000000000001,83,-2.470000000000001,0.05
2,-2.655000000000001,84,-2.555000000000001,0.05
2,-2.741000000000001,85,-2.641000000000001,0.05
2,-2.828000000000001,86,-2.728000000000001,0.05
2,-2.9160000000000013,87,-2.816000000000001,0.05
2,-3.0050000000000012,88,-2.905000000000001,0.05
2,-3.095000000000001,89,-2.995000000000001,0.05
2,-3.1860000000000013,90,-3.086000000000001,0.05
2,-3.2780000000000014,91,-3.1780000000000013,0.05
2,-3.3710000000000013,92,-3.2710000000000012,0.05
2,-3.465000000000001,93,-3.365000000000001,0.05
2,-3.5600000000000014,94,-3.4600000000000013,0.05
2,-3.6560000000000015,95,-3.5560000000000014,0.05
2,-3.7530000000000014,96,-3.6530000000000014,0.05
2,-3.8510000000000013,97,-3.7510000000000012,0.05
2,-3.9500000000000015,98,-3.8500000000000014,0.05
2,-4.050000000000002,99,-3.9500000000000015,0.05
3,0.999,0,1.099,0.05
3,0.997,1,1.097,0.05
3,0.994,2,1.094,0.05
3,0.99,3,1.09,0.05
3,0.985,4,1.085,0.05
3,0.979,5,1.079,0.05
3,0.972,6,1.072,0.05
3,0.964,7,1.064,0.05
3,0.955,8,1.055,0.05
3,0.945,9,1.045,0.05
3,0.9339999999999999,10,1.034,0.05
3,0.9219999999999999,11,1.022,0.05
3,0.9089999999999999,12,1.009,0.05
3,0.8949999999999999,13,0.9949999999999999,0.05
3,0.8799999999999999,14,0.9799999999999999,0.05
3,0.8639999999999999,15,0.9639999999999999,0.05
3,0.8469999999999999,16,0.9469999999999998,0.05
3,0.8289999999999998,17,0.9289999999999998,0.05
3,0.8099999999999998,18,0.9099999999999998,0.05
3,0.7899999999999998,19,0.8899999999999998,0.05
3,0.7689999999999998,20,0.8689999999999998,0.05
3,0.7469999999999998,21,0.8469999999999998,0.05
3,0.7239999999999998,22,0.8239999999999997,0.05
3,0.6999999999999997,23,0.7999999999999997,0.05
3,0.6749999999999997,24,0.7749999999999997,0.05
3,0.6489999999999997,25,0.7489999999999997,0.05
3,0.6219999999999997,26,0.7219999999999996,0.05
3,0.5939999999999996,27,0.6939999999999996,0.05
3,0.5649999999999996,28,0.6649999999999996,0.05
3,0.5349999999999996,29,0.6349999999999996,0.05
3,0.5039999999999996,30,0.6039999999999995,0.05
3,0.47199999999999953,31,0.5719999999999995,0.05
3,0.4389999999999995,32,0.5389999999999995,0.05
3,0.40499999999999947,33,0.5049999999999994,0.05
3,0.36999999999999944,34,0.4699999999999994,0.05
3,0.3339999999999994,35,0.4339999999999994,0.05
3,0.2969999999999994,36,0.39699999999999935,0.05
3,0.25899999999999934,37,0.3589999999999993,0.05
3,0.21999999999999933,38,0.31999999999999934,0.05
3,0.17999999999999933,39,0.27999999999999936,0.05
3,0.13899999999999932,40,0.23899999999999932,0.05
3,0.09699999999999931,41,0.19699999999999931,0.05
3,0.05399999999999931,42,0.1539999999999993,0.05
3,0.009999999999999308,43,0.10999999999999932,0.05
3,-0.03500000000000069,44,0.06499999999999931,0.05
3,-0.0810000000000007,45,0.01899999999999931,0.05
3,-0.1280000000000007,46,-0.02800000000000069,0.05
3,-0.1760000000000007,47,-0.0760000000000007,0.05
3,-0.2250000000000007,48,-0.1250000000000007,0.05
3,-0.2750000000000007,49,-0.17500000000000068,0.05
3,-0.3260000000000007,50,-0.22600000000000067,0.05
3,-0.37800000000000067,51,-0.2780000000000007,0.05
3,-0.43100000000000066,52,-0.3310000000000006,0.05
3,-0.48500000000000065,53,-0.3850000000000007,0.05
3,-0.5400000000000007,54,-0.4400000000000007,0.05
3,-0.5960000000000008,55,-0.4960000000000008,0.05
3,-0.6530000000000008,56,-0.5530000000000008,0.05
3,-0.7110000000000009,57,-0.6110000000000009,0.05
3,-0.7700000000000009,58,-0.6700000000000009,0.05
3,-0.830000000000001,59,-0.730000000000001,0.05
3,-0.891000000000001,60,-0.791000000000001,0.05
3,-0.953000000000001,61,-0.853000000000001,0.05
3,-1.016000000000001,62,-0.9160000000000009,0.05
3,-1.080000000000001,63,-0.980000000000001,0.05
3,-1.145000000000001,64,-1.0450000000000008,0.05
3,-1.211000000000001,65,-1.1110000000000009,0.05
3,-1.278000000000001,66,-1.1780000000000008,0.05
3,-1.346000000000001,67,-1.2460000000000009,0.05
3,-1.415000000000001,68,-1.3150000000000008,0.05
3,-1.485000000000001,69,-1.385000000000001,0.05
3,-1.556000000000001,70,-1.4560000000000008,0.05
3,-1.628000000000001,71,-1.528000000000001,0.05
3,-1.701000000000001,72,-1.6010000000000009,0.05
3,-1.775000000000001,73,-1.675000000000001,0.05
3,-1.850000000000001,74,-1.7500000000000009,0.05
3,-1.926000000000001,75,-1.826000000000001,0.05
3,-2.003000000000001,76,-1.903000000000001,0.05
3,-2.081000000000001,77,-1.9810000000000008,0.05
3,-2.160000000000001,78,-2.060000000000001,0.05
3,-2.240000000000001,79,-2.140000000000001,0.05
3,-2.321000000000001,80,-2.221000000000001,0.05
3,-2.403000000000001,81,-2.303000000000001,0.05
3,-2.486000000000001,82,-2.386000000000001,0.05
3,-2.570000000000001,83,-2.470000000000001,0.05
3,-2.655000000000001,84,-2.555000000000001,0.05
3,-2.741000000000001,85,-2.641000000000001,0.05
3,-2.828000000000001,86,-2.728000000000001,0.05
3,-2.9160000000000013,87,-2.816000000000001,0.05
3,-3.0050000000000012,88,-2.905000000000001,0.05
3,-3.095000000000001,89,-2.995000000000001,0.05
3,-3.1860000000000013,90,-3.086000000000001,0.05
3,-3.2780000000000014,91,-3.1780000000000013,0.05
3,-3.3710000000000013,92,-3.2710000000000012,0.05
3,-3.465000000000001,93,-3.365000000000001,0.05
3,-3.5600000000000014,94,-3.4600000000000013,0.05
3,-3.6560000000000015,95,-3.5560000000000014,0.05
3,-3.7530000000000014,96,-3.6530000000000014,0.05
3,-3.8510000000000013,97,-3.7510000000000012,0.05
3,-3.9500000000000015,98,-3.8500000000000014,0.05
3,-4.050000000000002,99,-3.9500000000000015,0.05
